input1	synset1ID	synset1Cat	synset1Class	synset1Hypernyms	input2	synset2ID	synset2Cat	synset2Class	synset2Hypernyms	SimplePath	LeacockAndChodorow	WuAndPalmer	Resnik	Lin	JiangAndConrath
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Kummer	16204.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.97143	0.80657	0.94118	0.35237	0.87307	0.94877
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Kummer	16204.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.68571	0.30657	0.15385	0.06249	0.14861	0.64199
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Geheimnis	30874.0	nomen	Kommunikation	[Info, Information]	0.57143	0.22629	0.0	0.0	0.0	0.5622
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Geheimnis	30874.0	nomen	Kommunikation	[Info, Information]	0.68571	0.30657	0.15385	0.02941	0.06469	0.57471
Qual					Verh�ngnis										
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Traum	87506.0	nomen	Kommunikation	[Wunsch]	0.85714	0.5	0.73684	0.20228	0.47356	0.77513
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Traum	28629.0	nomen	Kognition	[Perzeption, Wahrnehmung]	0.88571	0.55088	0.75	0.19176	0.44858	0.76428
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Traum	87506.0	nomen	Kommunikation	[Wunsch]	0.65714	0.28424	0.14286	0.06249	0.14074	0.61845
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Traum	28629.0	nomen	Kognition	[Perzeption, Wahrnehmung]	0.71429	0.33085	0.16667	0.06249	0.14063	0.61812
Qual					R�tsel										
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Raub	75678.0	nomen	Besitz	[Beute, Beutegut, Diebesbeute, Diebesgut]	0.57143	0.22629	0.11765	0.06249	0.12626	0.56753
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Raub	15394.0	nomen	Besitz	[Delikt, Gesetzesbruch, Gesetzesverstoß, Rechtsbruch, Strafdelikt, Straftat, Tat, Verbrechen] , [Besitzwechsel]	0.71429	0.33085	0.375	0.07994	0.17605	0.62585
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Raub	75678.0	nomen	Besitz	[Beute, Beutegut, Diebesbeute, Diebesgut]	0.68571	0.30657	0.15385	0.06249	0.12209	0.55063
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Raub	15394.0	nomen	Besitz	[Delikt, Gesetzesbruch, Gesetzesverstoß, Rechtsbruch, Strafdelikt, Straftat, Tat, Verbrechen] , [Besitzwechsel]	0.71429	0.33085	0.16667	0.06249	0.13268	0.5915
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Rache	21129.0	nomen	Geschehen	[Ahndung, Bestrafung, Strafe, Vergeltung]	0.68571	0.30657	0.35294	0.07994	0.17675	0.62763
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Rache	21129.0	nomen	Geschehen	[Ahndung, Bestrafung, Strafe, Vergeltung]	0.68571	0.30657	0.15385	0.06249	0.13319	0.59328
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.85714	0.5	0.73684	0.20228	0.41057	0.7096
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.62857	0.26356	0.13333	0.06249	0.12264	0.55292
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.88571	0.55088	0.77778	0.20228	0.4034	0.70085
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.65714	0.28424	0.14286	0.06249	0.12057	0.54417
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.51429	0.19343	0.0	0.0	0.0	0.53179
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.88571	0.55088	0.77778	0.20228	0.43758	0.74002
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.68571	0.30657	0.26667	0.04639	0.09562	0.56127
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.65714	0.28424	0.14286	0.06249	0.13042	0.58333
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.48571	0.17834	0.0	0.0	0.0	0.55571
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.54286	0.20938	0.0	0.0	0.0	0.54455
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.65714	0.28424	0.25	0.04639	0.10058	0.5852
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.71429	0.33085	0.28571	0.04639	0.09821	0.57404
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.57143	0.22629	0.0	0.0	0.0	0.53044
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.51429	0.19343	0.0	0.0	0.0	0.5175
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.68571	0.30657	0.15385	0.02941	0.06046	0.54295
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.62857	0.26356	0.13333	0.02941	0.0589	0.53001
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.62857	0.26356	0.31579	0.07994	0.16335	0.59053
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.54286	0.20938	0.0	0.0	0.0	0.51053
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.62857	0.26356	0.13333	0.06249	0.12343	0.55618
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.71429	0.33085	0.28571	0.04639	0.09161	0.54002
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.88571	0.55088	0.77778	0.20228	0.43758	0.74002
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.65714	0.28424	0.14286	0.06249	0.13042	0.58333
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.74286	0.35745	0.4	0.07994	0.17275	0.61718
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.42857	0.15041	0.0	0.0	0.0	0.53503
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.74286	0.35745	0.18182	0.06249	0.13028	0.58283
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.6	0.2443	0.22222	0.04639	0.09626	0.56451
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.88571	0.55088	0.77778	0.20228	0.43758	0.74002
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.65714	0.28424	0.14286	0.06249	0.13042	0.58333
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Weib	34344.0	nomen	Mensch	[Frau]	0.48571	0.17834	0.0	0.0	0.0	0.52814
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Weib	34344.0	nomen	Mensch	[Frau]	0.65714	0.28424	0.25	0.04639	0.09491	0.55763
Qual	16212.0	nomen	Gefuehl	[Schmerz] , [Kummer, Leid, Leidwesen, Sorge, Unglück]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.51429	0.19343	0.0	0.0	0.0	0.47709
Qual	26576.0	nomen	Koerper	[Befindlichkeitsstörung, Beschwerden, Schmerz]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.68571	0.30657	0.26667	0.04639	0.08593	0.50658
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Mitleid	16096.0	nomen	Gefuehl	[Mitempfindung, Mitgefühl]	0.65714	0.28424	0.14286	0.06249	0.14173	0.62156
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Mitleid	16096.0	nomen	Gefuehl	[Mitempfindung, Mitgefühl]	0.91429	0.61315	0.82353	0.20228	0.46216	0.7646
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	75865.0	nomen	Geschehen	[Unheil]	0.65714	0.28424	0.14286	0.06249	0.1483	0.6411
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	41325.0	nomen	natPhaenomen	[Blitz]	0.65714	0.28424	0.14286	0.06249	0.14853	0.64175
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	17932.0	nomen	Geschehen	[Spielzug]	0.65714	0.28424	0.14286	0.06249	0.16421	0.68194
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	69572.0	nomen	Geschehen	[Unfall, Unfallgeschehen]	0.68571	0.30657	0.15385	0.06249	0.14854	0.64178
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	37948.0	nomen	Mensch	[psychisch Beschaffener]	0.57143	0.22629	0.0	0.0	0.0	0.65423
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	20937.0	nomen	Geschehen	[Berührung]	0.68571	0.30657	0.15385	0.06249	0.15379	0.65614
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schlag	20389.0	nomen	Geschehen	[Militäraktion]	0.68571	0.30657	0.15385	0.06249	0.14843	0.64147
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	75865.0	nomen	Geschehen	[Unheil]	0.68571	0.30657	0.35294	0.07994	0.19119	0.66181
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	41325.0	nomen	natPhaenomen	[Blitz]	0.68571	0.30657	0.35294	0.07994	0.19149	0.66246
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	17932.0	nomen	Geschehen	[Spielzug]	0.68571	0.30657	0.35294	0.07994	0.21189	0.70265
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	69572.0	nomen	Geschehen	[Unfall, Unfallgeschehen]	0.71429	0.33085	0.375	0.07994	0.1915	0.66248
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	37948.0	nomen	Mensch	[psychisch Beschaffener]	0.48571	0.17834	0.0	0.0	0.0	0.65748
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	20937.0	nomen	Geschehen	[Berührung]	0.71429	0.33085	0.375	0.07994	0.19833	0.67685
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schlag	20389.0	nomen	Geschehen	[Militäraktion]	0.71429	0.33085	0.375	0.07994	0.19136	0.66218
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Bund	24773.0	nomen	Gruppe	[Militär]	0.51429	0.19343	0.0	0.0	0.0	0.59945
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Bund	33545.0	nomen	Menge	[nichtdefinite Raumeinheit]	0.71429	0.33085	0.0	0.0	0.0	0.59307
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Bund	23378.0	nomen	Gruppe	[Zusammenschluss, Zusammenschluß]	0.62857	0.26356	0.0	0.0	0.0	0.63125
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Bund	73181.0	nomen	Artefakt	[Bekleidungsteil, Kleidungsteil]	0.71429	0.33085	0.0	0.0	0.0	0.59311
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Bund	24773.0	nomen	Gruppe	[Militär]	0.42857	0.15041	0.0	0.0	0.0	0.60271
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Bund	33545.0	nomen	Menge	[nichtdefinite Raumeinheit]	0.62857	0.26356	0.0	0.0	0.0	0.59633
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Bund	23378.0	nomen	Gruppe	[Zusammenschluss, Zusammenschluß]	0.54286	0.20938	0.0	0.0	0.0	0.63451
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Bund	73181.0	nomen	Artefakt	[Bekleidungsteil, Kleidungsteil]	0.62857	0.26356	0.0	0.0	0.0	0.59636
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Zorn	16107.0	nomen	Gefuehl	[Ärger]	0.6	0.2443	0.125	0.06249	0.14706	0.63755
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Zorn	16107.0	nomen	Gefuehl	[Ärger]	0.85714	0.5	0.73684	0.20228	0.47969	0.78059
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Kummer	16204.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.68571	0.30657	0.15385	0.06249	0.1649	0.68352
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Kummer	16204.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	0.94286	0.69343	0.875	0.20228	0.53837	0.82656
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Geheimnis	30874.0	nomen	Kommunikation	[Info, Information]	0.68571	0.30657	0.0	0.0	0.0	0.58683
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Geheimnis	30874.0	nomen	Kommunikation	[Info, Information]	0.6	0.2443	0.0	0.0	0.0	0.59008
Ahnung					Verh�ngnis										
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Traum	87506.0	nomen	Kommunikation	[Wunsch]	0.65714	0.28424	0.14286	0.06249	0.15526	0.65998
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Traum	28629.0	nomen	Kognition	[Perzeption, Wahrnehmung]	0.71429	0.33085	0.16667	0.06249	0.15513	0.65965
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Traum	87506.0	nomen	Kommunikation	[Wunsch]	0.88571	0.55088	0.77778	0.20228	0.50663	0.80302
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Traum	28629.0	nomen	Kognition	[Perzeption, Wahrnehmung]	0.91429	0.61315	0.8	0.19176	0.47988	0.79217
Ahnung					R�tsel										
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Raub	75678.0	nomen	Besitz	[Beute, Beutegut, Diebesbeute, Diebesgut]	0.68571	0.30657	0.15385	0.06249	0.13287	0.59216
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Raub	15394.0	nomen	Besitz	[Delikt, Gesetzesbruch, Gesetzesverstoß, Rechtsbruch, Strafdelikt, Straftat, Tat, Verbrechen] , [Besitzwechsel]	0.71429	0.33085	0.16667	0.06249	0.14551	0.63303
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Raub	75678.0	nomen	Besitz	[Beute, Beutegut, Diebesbeute, Diebesgut]	0.6	0.2443	0.125	0.06249	0.13379	0.59541
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Raub	15394.0	nomen	Besitz	[Delikt, Gesetzesbruch, Gesetzesverstoß, Rechtsbruch, Strafdelikt, Straftat, Tat, Verbrechen] , [Besitzwechsel]	0.74286	0.35745	0.4	0.07994	0.18757	0.65373
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Rache	21129.0	nomen	Geschehen	[Ahndung, Bestrafung, Strafe, Vergeltung]	0.68571	0.30657	0.15385	0.06249	0.14612	0.63481
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Rache	21129.0	nomen	Geschehen	[Ahndung, Bestrafung, Strafe, Vergeltung]	0.71429	0.33085	0.375	0.07994	0.18836	0.65552
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.62857	0.26356	0.13333	0.06249	0.13352	0.59445
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Gram	16055.0	nomen	Gefuehl	[Traurigkeit]	0.88571	0.55088	0.77778	0.20228	0.4352	0.73749
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.65714	0.28424	0.14286	0.06249	0.13107	0.5857
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Reue	16375.0	nomen	Gefuehl	[Bedauern]	0.91429	0.61315	0.82353	0.20228	0.42716	0.72874
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.62857	0.26356	0.0	0.0	0.0	0.55642
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.65714	0.28424	0.14286	0.06249	0.1428	0.62486
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schrecken	11189.0	nomen	Artefakt	[Figur]	0.54286	0.20938	0.0	0.0	0.0	0.55967
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schrecken	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.91429	0.61315	0.82353	0.20228	0.46567	0.7679
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.6	0.2443	0.0	0.0	0.0	0.58034
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.65714	0.28424	0.0	0.0	0.0	0.56918
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schwert	8387.0	nomen	Artefakt	[Hiebwaffe]	0.51429	0.19343	0.0	0.0	0.0	0.5836
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schwert	75918.0	nomen	Artefakt	[Platte]	0.57143	0.22629	0.0	0.0	0.0	0.57244
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.68571	0.30657	0.0	0.0	0.0	0.55507
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.62857	0.26356	0.0	0.0	0.0	0.54213
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	List	27874.0	nomen	Kognition	[Plan, Planung]	0.6	0.2443	0.0	0.0	0.0	0.55832
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	List	27559.0	nomen	Kognition	[Cleverness, Cleverneß, Gewitztheit, Schlauheit, Schläue]	0.54286	0.20938	0.0	0.0	0.0	0.54538
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.62857	0.26356	0.13333	0.06249	0.13446	0.59771
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.65714	0.28424	0.0	0.0	0.0	0.53516
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schleier	109780.0	nomen	natPhaenomen	[Nebel]	0.65714	0.28424	0.33333	0.07994	0.17322	0.61842
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schleier	75867.0	nomen	Artefakt	[Stofftuch, Tuch]	0.57143	0.22629	0.0	0.0	0.0	0.53842
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.65714	0.28424	0.14286	0.06249	0.1428	0.62486
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.91429	0.61315	0.82353	0.20228	0.46567	0.7679
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.74286	0.35745	0.18182	0.06249	0.14263	0.62436
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.54286	0.20938	0.0	0.0	0.0	0.55966
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Flamme	41151.0	nomen	natPhaenomen	[natürliches Phänomen]	0.77143	0.38685	0.42857	0.07994	0.18383	0.64507
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Flamme	73666.0	nomen	Mensch	[Freund, Freundin]	0.45714	0.16402	0.0	0.0	0.0	0.56291
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.65714	0.28424	0.14286	0.06249	0.1428	0.62486
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Schreck	16346.0	nomen	Gefuehl	[Angst, Bammel, Bangigkeit, Fracksausen, Furcht, Furchtsamkeit, Muffe, Muffensausen, Schiss]	0.91429	0.61315	0.82353	0.20228	0.46567	0.7679
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Weib	34344.0	nomen	Mensch	[Frau]	0.6	0.2443	0.0	0.0	0.0	0.55277
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Weib	34344.0	nomen	Mensch	[Frau]	0.51429	0.19343	0.0	0.0	0.0	0.55603
Ahnung	28015.0	nomen	Kognition	[Halbwissen]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.62857	0.26356	0.0	0.0	0.0	0.50172
Ahnung	16086.0	nomen	Gefuehl	[Emotion, Empfinden, Empfindung, Feeling, Gefühl, Gemütsbewegung]	Gemach	10047.0	nomen	Artefakt	[Zimmer]	0.54286	0.20938	0.0	0.0	0.0	0.50497
Mitleid	16096.0	nomen	Gefuehl	[Mitempfindung, Mitgefühl]	Schlag	75865.0	nomen	Geschehen	[Unheil]	0.65714	0.28424	0.33333	0.07994	0.17503	0.6232
